,age,gender,grade,height,weight,helmet,active,lifting
3357,17.0,male,12.0,1.75,61.24,never,2.0,2.0
3358,17.0,male,10.0,1.73,70.31,not riding,2.0,1.0
3359,17.0,male,12.0,1.7,68.04,never,1.0,1.0
3360,17.0,male,12.0,1.78,72.58,never,2.0,2.0
3361,17.0,male,12.0,1.78,48.99,not riding,2.0,2.0
3362,17.0,male,10.0,1.75,53.07,never,1.0,1.0
3363,17.0,male,11.0,1.75,64.86,never,1.0,2.0
3364,17.0,male,11.0,1.78,72.58,not riding,2.0,1.0
3365,17.0,male,11.0,1.85,102.06,not riding,2.0,1.0
3366,17.0,male,11.0,1.8,68.04,not riding,2.0,1.0
3367,17.0,male,11.0,1.57,51.26,never,2.0,1.0
3368,17.0,male,11.0,1.75,81.65,never,1.0,1.0
3369,17.0,male,11.0,1.88,95.71,never,1.0,1.0
3370,17.0,male,10.0,1.68,73.48,not riding,2.0,1.0
3371,17.0,male,11.0,1.78,72.58,never,1.0,1.0
3372,17.0,male,12.0,1.8,89.36,not riding,2.0,2.0
3373,17.0,male,12.0,1.78,65.77,most of the time,2.0,2.0
3374,17.0,male,11.0,1.83,79.38,never,2.0,1.0
3375,17.0,male,11.0,1.83,70.31,not riding,2.0,1.0
3376,17.0,male,11.0,1.75,62.6,sometimes,1.0,1.0
3377,17.0,male,11.0,1.63,66.68,not riding,2.0,1.0
3378,17.0,male,11.0,1.75,61.24,always,2.0,1.0
3379,17.0,male,11.0,1.73,79.38,not riding,1.0,1.0
3380,17.0,male,11.0,1.88,86.18,never,1.0,1.0
3381,17.0,male,11.0,1.7,72.58,never,1.0,1.0
3382,17.0,male,12.0,1.85,61.24,not riding,2.0,2.0
3383,17.0,male,11.0,1.7,56.7,not riding,2.0,2.0
3384,17.0,male,11.0,1.57,74.84,most of the time,2.0,2.0
3385,17.0,male,11.0,1.75,70.31,never,1.0,1.0
3386,17.0,male,11.0,1.57,51.71,not riding,1.0,1.0
3387,17.0,male,12.0,1.7,92.99,rarely,2.0,2.0
3388,17.0,male,12.0,1.98,117.94,never,2.0,2.0
3389,17.0,male,12.0,1.83,71.67,not riding,1.0,1.0
3390,17.0,male,12.0,1.75,92.99,never,1.0,2.0
3391,17.0,male,11.0,1.83,79.38,rarely,1.0,1.0
3392,17.0,male,11.0,1.8,79.38,never,2.0,2.0
3393,17.0,male,11.0,1.83,81.65,not riding,2.0,2.0
3394,17.0,male,11.0,1.73,86.18,not riding,1.0,1.0
3395,17.0,male,11.0,1.85,73.03,never,1.0,1.0
3396,17.0,male,11.0,1.78,88.45,never,2.0,2.0
3397,17.0,male,11.0,1.7,53.98,rarely,2.0,1.0
3398,17.0,male,11.0,1.8,66.68,not riding,2.0,2.0
3399,17.0,male,11.0,1.75,60.78,never,2.0,2.0
3400,17.0,male,12.0,1.83,74.84,never,2.0,1.0
3401,17.0,male,10.0,1.68,72.58,not riding,2.0,2.0
3402,17.0,male,10.0,1.68,147.42,never,2.0,1.0
3403,17.0,male,10.0,1.65,63.5,never,2.0,2.0
3404,17.0,male,11.0,1.75,79.38,never,1.0,1.0
3405,17.0,male,10.0,1.73,83.92,never,2.0,2.0
3406,17.0,male,11.0,1.75,65.77,never,2.0,1.0
3407,17.0,male,10.0,1.75,78.93,never,1.0,1.0
3408,17.0,male,11.0,1.8,99.79,never,2.0,1.0
3409,17.0,male,11.0,1.73,58.97,never,1.0,1.0
3410,17.0,male,11.0,1.9,90.72,not riding,2.0,1.0
3411,17.0,male,11.0,1.8,68.04,never,1.0,1.0
3412,17.0,male,11.0,1.83,74.84,never,1.0,1.0
3413,17.0,male,10.0,1.9,136.99,not riding,2.0,1.0
3414,17.0,male,12.0,1.78,111.13,never,2.0,2.0
3415,17.0,male,10.0,1.55,88.91,never,2.0,2.0
3416,17.0,male,12.0,1.75,74.84,never,1.0,1.0
3417,17.0,male,12.0,1.68,59.88,never,1.0,1.0
3418,17.0,male,12.0,1.7,93.9,never,2.0,2.0
3419,17.0,male,11.0,1.83,68.04,never,2.0,2.0
3420,17.0,male,11.0,1.75,63.05,never,2.0,2.0
3421,17.0,male,11.0,1.78,72.58,never,1.0,1.0
3422,17.0,male,11.0,1.78,88.45,never,2.0,2.0
3423,17.0,male,10.0,1.88,72.58,never,1.0,1.0
3424,17.0,male,10.0,1.8,68.04,never,2.0,1.0
3425,17.0,male,11.0,1.88,81.65,never,2.0,2.0
3426,17.0,male,11.0,1.75,97.07,not riding,2.0,2.0
3427,17.0,male,11.0,1.85,104.33,never,2.0,2.0
3428,17.0,male,11.0,1.75,83.92,never,1.0,1.0
3429,17.0,male,11.0,1.73,62.14,never,2.0,2.0
3430,17.0,male,11.0,1.8,80.74,never,2.0,2.0
3431,17.0,male,11.0,1.73,75.75,not riding,2.0,2.0
3432,17.0,male,11.0,1.83,83.92,never,2.0,1.0
3433,17.0,male,12.0,1.63,49.9,never,2.0,2.0
3434,17.0,male,12.0,1.78,122.47,not riding,2.0,2.0
3435,17.0,male,12.0,1.78,86.18,not riding,2.0,1.0
3436,17.0,male,12.0,1.7,80.29,not riding,1.0,1.0
3437,17.0,male,12.0,1.68,94.35,not riding,2.0,2.0
3438,17.0,male,12.0,1.63,65.77,not riding,1.0,2.0
3439,17.0,male,12.0,1.8,83.92,never,2.0,1.0
3440,17.0,male,11.0,1.7,74.84,not riding,1.0,1.0
3441,17.0,male,11.0,1.78,63.5,never,1.0,1.0
3442,17.0,male,12.0,1.83,69.85,not riding,2.0,1.0
3443,17.0,male,11.0,1.78,129.28,not riding,2.0,1.0
3444,17.0,male,11.0,1.73,61.24,never,2.0,2.0
3445,17.0,male,11.0,1.9,79.38,never,2.0,1.0
3446,17.0,male,10.0,1.73,71.22,never,2.0,1.0
3447,17.0,male,11.0,1.78,54.43,never,2.0,2.0
3448,17.0,male,10.0,1.75,78.93,not riding,1.0,1.0
3449,17.0,male,11.0,1.78,61.24,never,2.0,2.0
3450,17.0,male,11.0,1.8,66.68,never,2.0,1.0
3451,17.0,male,11.0,1.73,64.86,not riding,1.0,1.0
3452,17.0,male,11.0,1.73,78.93,never,2.0,2.0
3453,17.0,male,10.0,1.78,79.38,never,2.0,2.0
3454,17.0,male,10.0,1.6,88.91,never,2.0,1.0
3455,17.0,male,11.0,1.78,96.16,not riding,1.0,1.0
3456,17.0,male,12.0,1.75,66.23,never,1.0,1.0
3457,17.0,male,12.0,1.78,63.96,never,2.0,1.0
3458,17.0,male,12.0,1.75,77.11,never,2.0,2.0
3459,17.0,male,11.0,1.7,61.69,not riding,2.0,1.0
3460,17.0,male,11.0,1.7,88.0,not riding,2.0,1.0
3461,17.0,male,11.0,1.75,74.84,never,2.0,1.0
3462,17.0,male,11.0,1.8,54.43,never,1.0,1.0
3463,17.0,male,11.0,1.85,74.84,not riding,2.0,2.0
3464,17.0,male,11.0,1.8,72.58,never,2.0,1.0
3465,17.0,male,11.0,1.9,78.02,never,2.0,1.0
3466,17.0,male,11.0,1.78,65.77,not riding,1.0,1.0
3467,17.0,male,12.0,1.88,68.04,never,2.0,2.0
3468,17.0,male,12.0,1.78,68.04,rarely,1.0,1.0
3469,17.0,male,12.0,1.88,81.65,rarely,2.0,2.0
3470,17.0,male,12.0,1.83,77.11,never,2.0,1.0
3471,17.0,male,12.0,1.78,68.49,not riding,1.0,1.0
3472,17.0,male,12.0,1.85,91.17,never,2.0,2.0
3473,17.0,male,10.0,1.9,73.48,rarely,2.0,2.0
3474,17.0,male,10.0,1.78,68.49,not riding,2.0,1.0
3475,17.0,male,10.0,1.63,56.7,never,2.0,1.0
3476,17.0,male,10.0,1.85,73.48,rarely,2.0,2.0
3477,17.0,male,10.0,2.06,81.65,rarely,1.0,1.0
3478,17.0,male,10.0,1.78,68.04,never,2.0,1.0
3479,17.0,male,11.0,1.68,71.22,never,2.0,2.0
3480,17.0,male,11.0,1.85,83.92,not riding,1.0,1.0
3481,17.0,male,11.0,1.83,86.18,not riding,2.0,2.0
3482,17.0,male,10.0,1.83,59.88,never,2.0,2.0
3483,17.0,male,11.0,1.68,66.23,rarely,1.0,1.0
3484,17.0,male,11.0,1.85,78.02,not riding,1.0,1.0
3485,17.0,male,11.0,1.6,57.15,never,2.0,1.0
3486,17.0,male,11.0,1.78,68.04,never,2.0,2.0
3487,17.0,male,11.0,1.83,136.08,never,1.0,1.0
3488,17.0,male,11.0,2.01,93.9,never,2.0,2.0
3489,17.0,male,12.0,1.7,78.93,never,2.0,1.0
3490,17.0,male,12.0,1.7,72.58,not riding,1.0,1.0
3491,17.0,male,12.0,1.88,102.06,never,2.0,1.0
3492,17.0,male,11.0,1.75,81.65,never,1.0,1.0
3493,17.0,male,11.0,1.9,66.23,always,1.0,1.0
3494,17.0,male,11.0,1.73,61.69,not riding,1.0,1.0
3495,17.0,male,11.0,1.65,70.31,not riding,2.0,1.0
3496,17.0,male,11.0,1.73,64.86,not riding,2.0,1.0
3497,17.0,male,10.0,1.83,77.11,sometimes,2.0,1.0
3498,17.0,male,11.0,1.78,81.65,never,1.0,1.0
3499,17.0,male,11.0,1.85,58.97,most of the time,1.0,1.0
3500,17.0,male,11.0,1.8,64.41,never,2.0,2.0
3501,17.0,male,11.0,1.75,76.66,never,2.0,1.0
3502,17.0,male,11.0,1.75,90.72,never,2.0,1.0
3503,17.0,male,11.0,1.85,95.26,never,2.0,1.0
3504,17.0,male,12.0,1.73,65.77,not riding,1.0,1.0
3505,17.0,male,12.0,1.88,81.65,never,2.0,1.0
3506,17.0,male,12.0,1.9,95.26,never,2.0,1.0
3507,17.0,male,12.0,1.85,86.18,never,2.0,1.0
3508,17.0,male,12.0,1.73,58.97,never,1.0,1.0
3509,17.0,male,12.0,1.7,70.31,most of the time,1.0,1.0
3510,17.0,male,11.0,1.8,61.24,never,1.0,1.0
3511,17.0,male,10.0,1.78,66.23,never,2.0,2.0
3512,17.0,male,11.0,1.73,76.2,rarely,1.0,1.0
3513,17.0,male,11.0,1.8,70.31,never,2.0,2.0
3514,17.0,male,11.0,1.75,99.79,never,2.0,2.0
3515,17.0,male,11.0,1.75,77.11,never,2.0,2.0
3516,17.0,male,11.0,1.73,65.32,never,2.0,1.0
3517,17.0,male,11.0,1.6,54.43,always,2.0,2.0
3518,17.0,male,11.0,1.73,63.5,most of the time,1.0,2.0
3519,17.0,male,11.0,1.78,106.14,never,2.0,2.0
3520,17.0,male,11.0,1.73,63.5,never,1.0,1.0
3521,17.0,male,11.0,1.93,83.92,not riding,1.0,1.0
3522,17.0,male,11.0,1.8,79.38,never,2.0,2.0
3523,17.0,male,11.0,1.68,89.81,never,1.0,1.0
3524,17.0,male,12.0,1.78,68.04,never,2.0,1.0
3525,17.0,male,12.0,1.88,122.47,never,2.0,1.0
3526,17.0,male,12.0,1.75,66.68,not riding,1.0,1.0
3527,17.0,male,12.0,1.75,95.26,never,2.0,2.0
3528,17.0,male,12.0,1.8,70.31,rarely,2.0,2.0
3529,17.0,male,12.0,1.8,120.2,never,1.0,2.0
3530,17.0,male,10.0,1.65,56.7,never,1.0,1.0
3531,17.0,male,12.0,1.83,92.99,never,1.0,1.0
3532,17.0,male,12.0,1.83,81.65,not riding,1.0,1.0
3533,17.0,male,12.0,1.85,88.45,not riding,2.0,1.0
3534,17.0,male,11.0,1.75,65.32,never,2.0,1.0
3535,17.0,male,11.0,1.75,61.24,not riding,2.0,2.0
3536,17.0,male,11.0,1.8,74.84,not riding,2.0,1.0
3537,17.0,male,11.0,1.8,74.84,never,2.0,1.0
3538,17.0,male,11.0,1.65,54.43,never,2.0,2.0
3539,17.0,male,12.0,1.73,54.43,not riding,1.0,2.0
3540,17.0,male,11.0,1.73,111.13,never,1.0,1.0
3541,17.0,male,11.0,1.7,63.5,never,1.0,1.0
3542,17.0,male,11.0,1.85,90.72,not riding,2.0,1.0
3543,17.0,male,11.0,1.8,80.74,never,2.0,2.0
3544,17.0,male,11.0,1.8,92.53,never,2.0,1.0
3545,17.0,male,11.0,1.78,69.4,not riding,1.0,2.0
3546,17.0,male,11.0,1.7,60.33,never,1.0,1.0
3547,17.0,male,12.0,1.85,80.29,never,2.0,1.0
3548,17.0,male,12.0,1.78,63.5,never,2.0,2.0
3549,17.0,male,11.0,1.68,59.88,not riding,2.0,2.0
3550,17.0,male,11.0,1.83,68.95,not riding,1.0,1.0
3551,17.0,male,12.0,1.75,64.41,not riding,1.0,1.0
3552,17.0,male,11.0,1.78,68.95,never,2.0,1.0
3553,17.0,male,11.0,1.75,92.08,never,1.0,1.0
3554,17.0,male,12.0,1.7,84.82,never,2.0,1.0
3555,17.0,male,11.0,1.83,72.58,not riding,1.0,1.0
3556,17.0,male,11.0,1.7,63.5,not riding,2.0,2.0
3557,17.0,male,12.0,1.75,72.58,never,1.0,2.0
3558,17.0,male,11.0,1.83,68.04,never,2.0,1.0
3559,17.0,male,11.0,1.93,70.31,not riding,1.0,1.0
3560,17.0,male,11.0,1.8,74.84,never,2.0,2.0
3561,17.0,male,12.0,1.83,68.04,not riding,2.0,1.0
3562,17.0,male,12.0,1.93,92.53,not riding,1.0,1.0
3563,17.0,male,12.0,1.75,65.77,never,1.0,1.0
3564,17.0,male,12.0,1.8,101.15,never,2.0,2.0
3565,17.0,male,12.0,1.73,88.91,never,2.0,1.0
3566,17.0,male,12.0,1.8,77.11,not riding,2.0,2.0
3567,17.0,male,12.0,1.73,63.5,not riding,1.0,1.0
3568,17.0,male,11.0,1.93,158.76,most of the time,2.0,2.0
3569,17.0,male,11.0,1.88,91.63,never,2.0,2.0
3570,17.0,male,11.0,1.73,71.22,not riding,1.0,1.0
3571,17.0,male,10.0,1.8,70.76,never,2.0,2.0
3572,17.0,male,12.0,1.78,74.84,not riding,1.0,1.0
3573,17.0,male,11.0,1.8,63.96,not riding,1.0,1.0
3574,17.0,male,11.0,1.78,65.77,not riding,1.0,2.0
3575,17.0,male,11.0,1.83,83.92,never,1.0,1.0
3576,17.0,male,12.0,1.75,65.77,not riding,2.0,2.0
3577,17.0,male,12.0,1.68,55.34,not riding,2.0,1.0
3578,17.0,male,12.0,1.78,79.38,never,2.0,1.0
3579,17.0,male,11.0,1.73,68.04,never,1.0,1.0
3580,17.0,male,11.0,1.73,68.04,not riding,1.0,2.0
3581,17.0,male,12.0,1.65,54.43,never,2.0,2.0
3582,17.0,male,12.0,1.73,63.96,not riding,1.0,2.0
3583,17.0,male,12.0,1.73,55.79,not riding,2.0,1.0
3584,17.0,male,12.0,1.9,95.26,never,1.0,1.0
3585,17.0,male,12.0,1.75,73.48,never,2.0,2.0
3586,17.0,male,12.0,1.73,65.77,never,1.0,1.0
3587,17.0,male,11.0,1.88,77.11,never,2.0,2.0
3588,17.0,male,10.0,1.8,118.84,never,2.0,2.0
3589,17.0,male,10.0,1.73,72.58,never,1.0,1.0
3590,17.0,male,12.0,1.7,64.41,not riding,1.0,2.0
3591,17.0,male,12.0,1.85,77.11,not riding,1.0,1.0
3592,17.0,male,12.0,1.68,83.92,never,2.0,2.0
3593,17.0,male,12.0,1.75,77.11,never,2.0,2.0
3594,17.0,male,11.0,1.78,68.49,not riding,2.0,2.0
3595,17.0,male,11.0,1.83,88.45,always,1.0,1.0
3596,17.0,male,11.0,1.78,79.83,never,2.0,2.0
3597,17.0,male,11.0,1.78,59.42,never,1.0,1.0
3598,17.0,male,11.0,1.83,70.31,never,1.0,1.0
3599,17.0,male,11.0,1.85,79.38,not riding,1.0,1.0
3600,17.0,male,12.0,1.83,78.93,never,2.0,2.0
3601,17.0,male,11.0,1.85,73.48,never,2.0,2.0
3602,17.0,male,11.0,1.83,62.6,never,2.0,1.0
3603,17.0,male,11.0,1.83,62.6,never,1.0,2.0
3604,17.0,male,11.0,1.85,103.42,never,2.0,2.0
3605,17.0,male,11.0,1.68,65.77,always,1.0,1.0
3606,17.0,male,11.0,1.9,124.74,never,2.0,1.0
3607,17.0,male,11.0,1.7,108.86,not riding,2.0,1.0
3608,17.0,male,11.0,1.83,84.37,never,2.0,2.0
3609,17.0,male,11.0,1.68,59.88,most of the time,2.0,2.0
3610,17.0,male,11.0,1.88,79.38,not riding,1.0,1.0
3611,17.0,male,12.0,1.8,77.11,never,1.0,1.0
3612,17.0,male,12.0,1.7,72.58,not riding,2.0,2.0
3613,17.0,male,11.0,1.8,65.77,never,1.0,1.0
3614,17.0,male,12.0,1.8,74.84,not riding,2.0,1.0
3615,17.0,male,11.0,1.93,86.18,sometimes,1.0,1.0
3616,17.0,male,11.0,1.88,65.77,not riding,2.0,1.0
3617,17.0,male,11.0,1.78,80.29,rarely,2.0,2.0
3618,17.0,male,11.0,1.83,67.13,never,1.0,1.0
3619,17.0,male,11.0,1.85,99.79,never,2.0,1.0
3620,17.0,male,12.0,1.93,106.6,not riding,2.0,2.0
3621,17.0,male,11.0,1.78,90.72,sometimes,2.0,1.0
3622,17.0,male,11.0,1.78,61.24,never,2.0,2.0
3623,17.0,male,11.0,1.68,77.11,not riding,2.0,2.0
3624,17.0,male,12.0,1.75,99.79,never,2.0,2.0
3625,17.0,male,12.0,1.75,79.38,never,1.0,1.0
3626,17.0,male,12.0,1.83,95.26,never,2.0,2.0
3627,17.0,male,11.0,1.75,106.6,never,1.0,2.0
3628,17.0,male,11.0,1.65,69.4,never,2.0,1.0
3629,17.0,male,11.0,1.88,68.04,never,2.0,2.0
3630,17.0,male,11.0,1.8,62.6,never,2.0,2.0
3631,17.0,male,11.0,1.73,54.43,not riding,2.0,2.0
3632,17.0,male,11.0,1.88,89.81,not riding,1.0,1.0
3633,17.0,male,11.0,1.83,71.67,never,1.0,1.0
3634,17.0,male,11.0,1.8,56.7,not riding,2.0,2.0
3635,17.0,male,12.0,1.88,156.04,never,2.0,2.0
3636,17.0,male,12.0,1.75,63.05,never,2.0,2.0
3637,17.0,male,12.0,1.73,77.11,always,1.0,2.0
3638,17.0,male,12.0,1.83,95.26,not riding,2.0,2.0
3639,17.0,male,12.0,1.65,54.43,not riding,2.0,2.0
3640,17.0,male,12.0,1.85,79.38,never,1.0,1.0
3641,17.0,male,12.0,1.78,114.76,never,2.0,2.0
3642,17.0,male,12.0,1.8,78.02,never,1.0,2.0
3643,17.0,male,12.0,1.85,68.95,never,1.0,2.0
3644,17.0,male,12.0,1.88,74.84,not riding,2.0,1.0
3645,17.0,male,10.0,1.8,88.45,never,2.0,1.0
3646,17.0,male,11.0,1.75,74.84,not riding,1.0,1.0
3647,17.0,male,11.0,1.83,127.01,never,1.0,1.0
3648,17.0,male,11.0,1.8,72.58,never,1.0,1.0
3649,17.0,male,11.0,1.73,83.92,never,2.0,1.0
3650,17.0,male,11.0,1.83,69.85,never,2.0,1.0
3651,17.0,male,11.0,1.75,73.94,rarely,1.0,1.0
3652,17.0,male,11.0,1.8,104.78,not riding,1.0,1.0
3653,17.0,male,11.0,1.73,58.97,not riding,2.0,2.0
3654,17.0,male,11.0,1.65,58.97,never,2.0,2.0
3655,17.0,male,11.0,1.63,73.48,rarely,2.0,2.0
3656,17.0,male,11.0,1.7,90.72,never,2.0,2.0
3657,17.0,male,12.0,1.7,97.07,never,2.0,2.0
3658,17.0,male,11.0,1.57,77.11,not riding,2.0,2.0
3659,17.0,male,11.0,1.8,74.84,never,1.0,1.0
3660,17.0,male,12.0,1.8,65.77,sometimes,2.0,1.0
3661,17.0,male,11.0,1.96,88.45,not riding,1.0,1.0
3662,17.0,male,11.0,1.83,99.79,never,1.0,1.0
3663,17.0,male,11.0,1.68,61.24,never,2.0,2.0
3664,17.0,male,11.0,1.73,63.5,never,2.0,2.0
3665,17.0,male,10.0,1.7,91.63,never,2.0,2.0
3666,17.0,male,10.0,1.6,54.43,never,2.0,1.0
3667,17.0,male,11.0,1.85,78.02,never,1.0,1.0
3668,17.0,male,11.0,1.75,64.86,never,1.0,1.0
3669,17.0,male,10.0,1.65,52.16,never,1.0,1.0
3670,17.0,male,11.0,1.8,84.82,never,2.0,1.0
3671,17.0,male,10.0,1.83,111.13,never,1.0,1.0
3672,17.0,male,11.0,1.8,58.97,never,2.0,1.0
3673,17.0,male,10.0,1.7,72.58,never,2.0,1.0
3674,17.0,male,12.0,1.85,75.75,not riding,2.0,1.0
3675,17.0,male,11.0,1.78,68.04,never,2.0,2.0
3676,17.0,male,11.0,1.68,72.58,never,2.0,2.0
3677,17.0,male,12.0,1.85,99.79,not riding,2.0,2.0
3678,17.0,male,12.0,1.7,58.06,never,1.0,1.0
3679,17.0,male,12.0,1.88,77.11,never,2.0,1.0
3680,17.0,male,11.0,1.85,74.39,not riding,1.0,1.0
3681,17.0,male,11.0,1.75,63.5,never,1.0,2.0
3682,17.0,male,12.0,1.78,68.04,not riding,2.0,2.0
3683,17.0,male,12.0,1.88,80.74,not riding,1.0,1.0
3684,17.0,male,12.0,1.73,65.77,never,2.0,2.0
3685,17.0,male,12.0,1.9,144.7,not riding,2.0,1.0
3686,17.0,male,12.0,2.11,155.13,rarely,1.0,1.0
3687,17.0,male,12.0,1.83,90.72,not riding,1.0,1.0
3688,17.0,male,12.0,1.7,54.89,never,2.0,2.0
3689,17.0,male,12.0,1.78,67.13,never,1.0,1.0
3690,17.0,male,10.0,1.8,63.5,never,1.0,1.0
3691,17.0,male,11.0,1.78,109.77,not riding,2.0,2.0
3692,17.0,male,12.0,1.7,54.89,never,2.0,1.0
3693,17.0,male,11.0,1.68,107.05,never,1.0,1.0
3694,17.0,male,12.0,1.7,79.38,never,2.0,2.0
3695,17.0,male,11.0,1.73,79.38,never,2.0,1.0
3696,17.0,male,12.0,1.65,70.31,never,2.0,1.0
3697,17.0,male,12.0,1.73,63.5,not riding,2.0,2.0
3698,17.0,male,12.0,1.68,44.45,never,1.0,1.0
3699,17.0,male,12.0,1.8,56.7,always,2.0,2.0
3700,17.0,male,11.0,1.6,104.33,not riding,2.0,2.0
3701,17.0,male,11.0,1.9,76.66,never,1.0,1.0
3702,17.0,male,11.0,1.78,78.02,never,1.0,1.0
3703,17.0,male,11.0,1.68,68.04,never,2.0,2.0
3704,17.0,male,11.0,1.75,88.45,not riding,2.0,1.0
3705,17.0,male,11.0,1.65,52.16,never,1.0,1.0
3706,17.0,male,11.0,1.83,113.4,always,2.0,1.0
3707,17.0,male,11.0,1.8,68.49,never,1.0,1.0
3708,17.0,male,10.0,1.6,43.09,never,1.0,1.0
3709,17.0,male,12.0,1.73,65.77,never,1.0,1.0
3710,17.0,male,12.0,1.68,59.42,rarely,2.0,1.0
3711,17.0,male,11.0,1.73,88.91,never,2.0,1.0
3712,17.0,male,12.0,1.88,66.68,never,1.0,2.0
3713,17.0,male,12.0,1.83,94.35,never,2.0,2.0
3714,17.0,male,12.0,1.88,113.4,never,2.0,2.0
3715,17.0,male,12.0,1.73,66.68,never,2.0,1.0
3716,17.0,male,12.0,1.78,50.35,never,1.0,1.0
3717,17.0,male,12.0,1.7,74.84,never,2.0,2.0
3718,17.0,male,12.0,1.73,66.68,never,2.0,2.0
3719,17.0,male,12.0,1.78,106.6,never,2.0,2.0
3720,17.0,male,12.0,1.8,68.49,never,2.0,1.0
3721,17.0,male,12.0,1.78,90.72,never,2.0,2.0
3722,17.0,male,12.0,1.85,61.24,not riding,2.0,1.0
3723,17.0,male,11.0,1.75,145.61,never,2.0,2.0
3724,17.0,male,12.0,1.75,75.75,never,2.0,1.0
3725,17.0,male,12.0,1.78,86.18,never,1.0,1.0
3726,17.0,male,11.0,1.78,92.99,never,1.0,1.0
3727,17.0,male,11.0,1.6,69.4,not riding,2.0,2.0
3728,17.0,male,11.0,1.85,107.05,never,2.0,2.0
3729,17.0,male,12.0,1.8,64.86,not riding,2.0,1.0
3730,17.0,male,12.0,1.85,70.31,rarely,2.0,1.0
3731,17.0,male,11.0,1.78,72.58,never,2.0,1.0
3732,17.0,male,12.0,2.03,113.4,not riding,1.0,1.0
3733,17.0,male,11.0,1.63,63.5,never,1.0,1.0
3734,17.0,male,12.0,1.7,49.9,always,1.0,2.0
3735,17.0,male,11.0,1.7,65.77,never,1.0,1.0
3736,17.0,male,11.0,1.85,67.13,never,2.0,2.0
3737,17.0,male,11.0,1.68,110.22,not riding,2.0,1.0
3738,17.0,male,11.0,1.73,54.43,never,2.0,1.0
3739,17.0,male,10.0,1.73,65.32,never,2.0,1.0
3740,17.0,male,10.0,1.85,68.04,never,1.0,1.0
3741,17.0,male,11.0,1.88,100.25,never,2.0,1.0
3742,17.0,male,11.0,1.78,61.24,never,1.0,1.0
3743,17.0,male,11.0,1.73,72.12,never,2.0,2.0
3744,17.0,male,11.0,1.83,88.45,always,1.0,1.0
3745,17.0,male,12.0,1.73,59.42,never,2.0,1.0
3746,17.0,male,11.0,1.78,75.75,never,2.0,1.0
3747,17.0,male,11.0,1.8,70.31,never,2.0,1.0
3748,17.0,male,11.0,1.68,70.31,not riding,1.0,1.0
3749,17.0,male,12.0,1.85,76.66,never,2.0,2.0
3750,17.0,male,12.0,1.7,63.5,never,2.0,1.0
3751,17.0,male,11.0,1.8,72.58,not riding,1.0,1.0
3752,17.0,male,11.0,1.75,74.84,never,2.0,2.0
3753,17.0,male,11.0,1.78,113.4,rarely,2.0,1.0
3754,17.0,male,12.0,1.68,74.84,not riding,2.0,2.0
3755,17.0,male,10.0,1.78,65.77,never,2.0,2.0
3756,17.0,male,11.0,1.7,60.33,not riding,2.0,2.0
3757,17.0,male,11.0,1.78,78.02,always,1.0,2.0
3758,17.0,male,11.0,1.75,77.11,not riding,2.0,1.0
3759,17.0,male,12.0,1.83,99.79,most of the time,2.0,1.0
3760,17.0,male,12.0,1.78,83.92,never,1.0,1.0
3761,17.0,male,12.0,1.78,73.03,never,1.0,1.0
3762,17.0,male,12.0,1.73,68.04,never,2.0,1.0
3763,17.0,male,10.0,1.75,65.77,sometimes,1.0,1.0
3764,17.0,male,11.0,1.65,63.5,not riding,1.0,2.0
3765,17.0,male,11.0,1.8,79.38,sometimes,2.0,2.0
3766,17.0,male,12.0,1.75,63.5,never,2.0,2.0
3767,17.0,male,12.0,1.75,92.53,never,1.0,1.0
3768,17.0,male,12.0,1.73,58.97,never,2.0,2.0
3769,17.0,male,10.0,1.73,76.2,not riding,2.0,1.0
3770,17.0,male,12.0,1.88,122.47,never,1.0,1.0
3771,17.0,male,12.0,1.75,100.7,never,2.0,2.0
3772,17.0,male,12.0,1.78,77.11,never,2.0,2.0
3773,17.0,male,12.0,1.73,70.31,never,1.0,1.0
3774,17.0,male,10.0,1.7,63.5,never,2.0,1.0
3775,17.0,male,11.0,1.8,74.39,never,2.0,1.0
3776,17.0,male,11.0,1.8,72.58,never,2.0,1.0
3777,17.0,male,11.0,1.68,69.85,most of the time,2.0,1.0
3778,17.0,male,11.0,1.88,101.15,never,2.0,2.0
3779,17.0,male,11.0,1.8,79.38,never,1.0,2.0
3780,17.0,male,11.0,1.75,66.68,never,2.0,1.0
3781,17.0,male,11.0,1.78,61.24,never,2.0,1.0
3782,17.0,male,11.0,1.73,72.58,never,2.0,1.0
3783,17.0,male,11.0,1.78,95.26,not riding,2.0,1.0
3784,17.0,male,11.0,1.63,85.73,not riding,2.0,2.0
3785,17.0,male,11.0,1.7,65.77,never,2.0,1.0
3786,17.0,male,11.0,1.55,53.07,never,2.0,1.0
3787,17.0,male,10.0,1.73,75.3,not riding,2.0,1.0
3788,17.0,male,11.0,1.63,75.75,never,1.0,1.0
3789,17.0,male,10.0,1.88,78.02,never,1.0,1.0
3790,17.0,male,11.0,1.78,79.38,never,2.0,2.0
3791,17.0,male,10.0,1.78,67.13,never,2.0,1.0
3792,17.0,male,11.0,1.83,58.97,not riding,2.0,1.0
3793,17.0,male,11.0,1.65,52.16,not riding,2.0,2.0
3794,17.0,male,11.0,1.7,69.85,never,2.0,2.0
3795,17.0,male,11.0,1.78,72.58,not riding,1.0,1.0
3796,17.0,male,11.0,1.83,77.11,never,1.0,1.0
